2,14,3,2,58
0,10,3,1,62
2,16,1,1,85
1,14,1,2,51
1,19,2,2,91
8,10,2,1,192
1,11,0,1,52
2,13,2,0,53
2,8,0,3,74
2,12,1,1,66
6,9,0,0,111
8,6,2,0,117
2,10,2,1,79
1,13,2,1,51
2,9,0,0,58
19,4,1,1,71
1,14,1,3,61
2,17,1,1,80
5,5,1,0,133
1,11,1,1,56
7,8,2,2,103
7,8,2,2,160
2,13,0,0,66
1,12,3,0,61
9,6,2,1,137
8,6,2,0,140
5,6,2,1,130
20,3,1,0,80
2,12,2,1,100
1,8,0,3,68
10,5,0,1,160
9,6,1,1,169
2,8,1,3,64
20,2,1,0,77
1,13,1,1,65
10,5,0,1,139
1,14,2,1,54
19,2,1,0,60
1,14,1,3,60
1,11,3,2,67
1,12,0,2,79
2,13,0,2,61
10,9,1,1,120
1,10,2,2,51
2,12,0,3,83
2,11,3,1,77
18,4,0,0,75
2,10,0,3,79
1,19,1,2,54
1,12,3,2,70
0,16,1,0,93
1,11,2,3,74
16,2,0,1,75
1,11,3,1,68
10,6,1,1,124
6,5,2,1,163
6,5,2,0,111
1,11,3,0,65
1,10,1,2,73
1,12,1,0,73
8,8,1,2,115
6,9,0,1,139
9,10,1,1,182
6,6,0,2,188
7,5,0,1,161
2,14,3,3,78
1,12,2,0,50
2,9,1,0,75
0,11,3,1,66
1,11,3,2,62
10,8,2,1,171
2,13,0,3,67
2,10,2,3,63
19,4,1,0,52
1,14,0,2,67
7,5,1,0,185
6,10,2,2,163
2,17,2,0,83
1,13,3,3,64
7,10,2,2,136
2,13,3,3,73
14,4,0,1,57
10,7,1,1,103
8,6,2,1,143
0,10,2,1,52
9,5,0,0,166
2,16,2,3,67
0,12,2,0,57
6,10,2,2,134
1,13,1,1,66
6,5,2,0,162
2,14,0,1,50
0,10,2,1,55
19,5,1,0,55
9,5,1,0,131
5,7,0,2,167
0,13,0,1,55
17,5,0,0,50
1,10,3,2,55
2,14,2,1,59
2,9,3,3,79
2,17,3,3,74
0,19,2,3,68
1,13,0,0,58
6,9,2,1,143
10,8,0,1,116
2,10,3,2,52
14,4,1,1,54
2,10,2,2,68
2,9,2,3,54
0,10,3,2,52
18,4,0,1,66
1,11,1,2,63
2,14,1,0,51
2,12,3,2,64
5,5,0,0,155
8,5,2,0,173
1,9,2,2,80
19,4,0,1,61
2,11,1,0,75
2,8,2,3,62
0,16,1,1,51
1,10,2,3,75
14,4,1,0,54
0,14,2,2,76
0,15,3,0,92
0,11,0,0,98
0,17,2,2,78
7,5,0,0,125
6,5,1,2,101
7,10,2,2,118
10,9,1,2,147
2,10,1,3,95
1,11,0,2,93
2,19,0,2,67
0,18,3,2,84
2,16,0,0,51
7,9,2,2,126
0,19,1,0,78
1,8,0,0,77
20,2,1,0,79
5,9,0,2,160
1,19,1,2,94
14,3,1,1,52
1,14,2,0,56
9,9,2,2,102
2,18,1,3,84
10,7,2,2,106
1,11,2,0,80
1,11,2,3,55
2,9,0,3,52
2,13,1,3,61
2,11,2,2,62
1,13,0,3,78
1,18,0,0,77
17,5,0,0,69
8,5,2,2,152
7,9,2,1,173
2,17,2,3,70
2,10,2,1,50
5,7,2,0,128
1,12,3,2,55
0,19,1,3,69
5,8,2,1,142
2,10,0,0,67
8,6,0,1,139
2,13,1,2,78
7,9,1,2,122
7,10,1,2,149
2,18,3,0,85
10,6,0,0,113
0,17,1,3,93
2,13,2,1,53
0,11,2,1,89
1,12,3,1,69
1,11,1,2,71
7,5,1,0,199
7,8,1,0,120
2,12,0,2,62
9,8,2,0,108
10,8,0,0,181
2,9,2,3,77
1,8,1,0,55
16,2,1,1,55
1,13,2,0,63
0,10,1,0,81
7,6,0,2,119
2,9,0,0,51
2,19,2,0,79
9,6,0,0,136
2,10,0,0,68
2,12,1,2,63
2,8,3,3,71
10,10,2,2,151
6,7,1,1,144
5,7,0,1,116
1,18,1,2,84
2,12,2,3,59
2,14,2,3,59
2,9,3,0,77
1,9,0,0,80
17,4,1,1,78
2,8,0,0,69
15,3,1,0,69
1,8,1,3,71
5,8,0,2,117
10,9,1,2,131
2,12,1,0,79
2,11,2,1,65
1,13,1,3,52
2,14,2,0,91
1,8,0,2,71
2,8,0,2,65
7,5,2,1,150
8,10,0,2,120
1,10,3,1,75
1,19,3,3,74
1,12,0,1,67
1,12,1,2,77
9,6,2,2,182
2,9,3,2,73
2,13,3,1,73
8,8,2,2,158
5,7,1,1,125
2,8,2,3,55
0,14,0,0,96
0,15,2,3,95
0,13,3,3,77
6,8,0,2,108
10,10,0,2,148
9,6,2,1,198
5,5,2,1,167
1,9,2,2,64
1,14,0,0,61
2,11,3,0,59
1,14,3,2,75
2,12,0,3,58
1,9,0,2,73
1,14,3,1,59
1,11,3,1,72
2,10,1,3,59
2,11,0,0,64
2,9,0,1,60
1,13,0,1,55
2,13,0,0,65
5,7,0,2,133
9,8,2,1,164
0,19,0,0,69
2,12,3,1,61
9,10,2,2,172
10,5,0,0,126
1,11,1,1,74
8,6,2,1,200
1,14,3,1,72
20,3,1,1,79
10,8,1,2,181
2,15,0,0,91
9,7,1,2,168
1,13,3,3,57
2,14,2,1,54
2,12,2,3,60
0,17,1,0,91
9,7,2,2,142
2,8,3,3,80
2,14,2,0,79
2,13,1,2,77
2,11,3,1,54
2,12,0,0,60
5,7,0,0,189
2,10,3,1,61
15,4,1,1,77
16,5,1,1,80
5,6,1,2,158
5,7,2,2,180
10,9,0,1,190
2,10,3,3,80
10,9,0,1,147
0,17,0,3,67
1,13,0,1,63
18,4,1,1,52
2,16,2,0,89
6,10,1,1,139
0,12,2,0,58
9,8,0,0,132
1,14,2,2,52
1,9,3,0,68
1,12,1,2,63
1,12,3,2,80
1,14,3,0,70
2,10,3,3,72
1,9,2,1,56
1,10,1,0,53
1,12,3,3,51
7,8,1,1,186
2,9,3,1,56
1,10,2,2,74
2,8,3,3,71
1,14,2,1,80
0,10,2,1,94
2,10,2,1,69
2,11,1,1,64
7,10,1,1,192
1,10,0,3,53
1,9,0,1,69
6,8,1,1,124
2,11,0,3,90
2,9,2,1,68
2,11,1,1,65
5,6,2,2,199
8,10,2,2,190
13,4,0,1,59
1,10,3,3,61
13,3,1,0,56
2,13,2,0,76
2,14,2,3,52
1,9,0,2,65
1,14,1,3,98
9,9,0,1,159
0,11,3,3,97
2,13,2,1,90
10,5,2,2,149
7,6,2,2,108
15,2,1,0,74
2,10,3,3,64
15,3,0,0,70
2,12,0,3,53
1,13,2,0,71
19,5,1,0,77
7,6,2,2,197
9,5,1,0,193
1,13,1,2,58
1,12,0,1,56
2,11,0,2,83
0,14,1,1,82
2,14,0,1,95
10,5,0,0,122
1,11,1,1,60
2,11,0,3,80
7,10,2,0,194
5,8,2,2,184
2,13,3,0,71
2,10,2,3,62
14,1,1,1,71
8,5,2,0,197
2,14,3,2,72
1,12,2,2,50
13,3,1,0,70
2,12,0,0,56
2,19,2,0,56
1,8,0,0,74
10,9,1,2,161
1,9,3,3,80
1,13,3,0,54
14,2,1,0,72
8,8,1,0,116
1,12,3,3,57
0,15,3,0,51
0,13,1,1,99
2,14,0,1,73
2,19,2,2,94
1,10,1,3,59
1,8,2,0,60
1,13,0,1,56
9,10,1,2,117
10,9,1,2,200
15,3,1,0,56
1,18,1,2,79
1,15,0,2,97
6,8,0,2,192
1,11,2,2,73
2,11,2,0,56
10,9,2,1,109
16,2,1,0,69
1,9,1,0,72
2,9,3,2,64
10,6,1,2,155
2,11,1,3,79
7,9,1,2,200
1,9,1,3,73
6,6,0,1,137
1,12,1,1,67
2,9,3,2,70
2,11,2,0,75
2,10,1,3,77
2,19,3,0,81
2,14,1,3,96
0,11,3,1,57
0,13,2,0,80
2,12,1,0,54
2,12,1,2,77
2,11,1,1,50
10,9,2,1,194
2,16,3,3,65
1,11,2,3,73
10,8,0,2,158
10,9,1,1,110
17,1,1,0,51
1,14,0,0,71
2,17,1,2,65
2,15,3,1,80
2,8,3,2,62
0,17,0,0,94
2,16,2,0,99
5,5,0,1,168
1,8,3,1,67
5,7,0,2,132
1,14,0,3,78
13,1,1,1,68
10,7,0,0,166
2,16,1,0,92
1,14,3,0,81
2,11,0,2,63
2,15,3,2,70
2,12,3,1,59
0,14,3,0,69
2,14,1,1,66
1,10,3,3,57
0,19,3,0,75
7,10,2,2,144
2,8,3,2,77
20,4,0,1,66
1,18,0,0,70
5,8,0,0,147
1,12,1,3,56
2,8,1,1,80
1,14,3,2,62
1,15,3,0,86
0,18,1,0,94
2,13,2,2,56
1,16,3,2,93
2,9,0,0,68
1,12,3,3,78
1,12,1,3,52
13,5,1,1,59
1,9,2,3,73
1,11,2,2,57
1,10,3,2,58
0,17,1,2,94
0,12,2,0,100
19,4,0,1,72
0,11,1,0,54
7,6,0,0,112
0,15,0,0,64
0,11,0,2,57
1,12,1,2,72
1,14,1,2,99
0,15,2,0,96
2,10,2,2,94
2,9,3,0,56
5,9,1,0,175
16,2,1,1,67
1,15,1,0,80
6,10,1,1,198
8,7,0,2,153
1,8,0,1,66
1,16,3,1,96
13,2,1,0,78
5,7,2,1,164
2,14,1,3,81
2,9,3,1,64
2,12,0,2,74
2,14,3,2,67
2,8,3,1,68
2,12,1,1,86
2,12,1,1,66
1,8,0,0,55
13,5,0,1,53
6,9,2,2,164
1,16,3,3,96
6,5,1,0,125
1,11,2,2,66
0,18,2,1,53
7,5,2,0,102
13,2,1,0,76
2,13,2,2,64
6,9,1,1,101
8,6,2,0,176
2,10,3,3,55
1,13,2,2,53
2,12,3,0,78
2,8,2,2,70
2,9,2,2,58
2,13,1,3,76
10,5,0,0,131
2,12,3,1,64
7,10,0,1,139
17,3,1,1,71
10,5,1,0,104
2,13,1,0,58
2,11,1,3,54
19,2,0,0,51
1,11,1,3,74
0,18,0,1,52
20,3,1,1,74
0,11,2,2,76
8,5,2,2,198
13,4,0,0,69
1,10,2,2,75
0,13,0,1,96
10,8,0,1,182
14,4,0,0,50
7,10,2,1,169
0,12,0,3,66
8,6,0,1,185
1,10,2,2,76
1,9,1,2,77
9,9,2,0,182
1,13,1,2,55
1,19,0,3,79
2,19,0,3,100
0,15,2,2,98
2,16,2,1,79
6,8,1,2,165
2,9,2,0,52
8,7,2,1,125
0,10,0,0,86
9,10,0,0,141
2,11,3,3,68
2,10,1,2,53
8,8,1,2,126
13,1,0,1,65
18,5,0,0,69
2,13,3,2,67
2,9,1,2,61
5,8,1,0,195
1,10,3,1,76
13,3,1,0,75
1,14,2,1,75
9,5,0,1,149
8,10,0,0,167
7,8,0,0,141
5,6,2,0,143
2,11,2,1,78
1,13,3,1,64
2,19,0,2,95
2,19,3,1,52
6,9,0,0,144
1,8,1,0,60
1,8,2,3,59
1,9,2,0,51
2,12,2,3,52
2,13,0,1,60
10,6,2,1,188
1,8,3,2,59
5,9,0,1,179
6,9,1,2,184
6,7,0,2,123
2,8,3,3,78
1,12,1,0,78
2,17,0,2,58
1,12,1,3,54
5,9,1,1,160
10,7,2,1,184
2,15,2,2,87
0,19,1,1,75
6,10,1,2,148
10,8,0,1,197
20,4,1,0,72
8,5,2,1,130
0,10,3,3,66
0,16,3,3,63
18,2,1,0,51
18,2,0,0,55
1,13,1,0,70
1,16,2,0,55
1,19,3,2,52
2,12,1,0,73
2,11,1,0,55
10,10,1,1,137
2,8,2,3,70
16,4,0,0,52
2,11,3,3,63
13,3,0,0,80
1,9,3,1,75
2,19,2,0,79
2,9,3,3,75
1,15,2,1,64
1,12,1,0,73
20,4,1,1,75
1,18,1,2,92
5,7,1,0,114
9,10,0,1,163
2,13,3,2,51
2,14,3,0,73
1,14,2,1,73
6,6,0,1,194
2,16,1,1,50
19,2,0,1,57
1,10,3,1,74
2,10,0,3,71
9,5,1,1,173
1,13,0,0,57
1,11,0,2,58
5,9,1,2,150
1,14,2,2,55
1,13,2,3,67
16,3,1,0,78
10,8,1,0,101
1,13,0,3,56
1,12,1,1,62
8,7,1,2,117
16,5,1,0,62
10,6,1,0,118
1,11,3,1,69
1,17,3,2,79
2,13,3,0,78
20,4,1,1,80
7,8,2,2,124
6,8,0,0,154
1,12,3,1,88
2,16,3,1,70
1,12,3,1,53
0,17,2,0,56
2,15,3,3,53
8,6,2,2,165
1,12,2,2,52
2,15,0,0,68
7,10,0,0,147
6,10,2,0,100
0,18,1,3,85
1,11,2,0,62
0,17,1,1,62
0,14,0,3,87
17,5,0,0,56
2,13,2,3,67
16,3,1,1,54
1,13,3,3,59
1,16,0,2,82
1,10,0,1,68
1,9,1,0,60
14,1,1,1,61
0,18,3,0,51
6,6,2,2,199
2,12,3,0,65
2,13,1,1,69
10,6,2,0,187
20,1,1,0,51
8,10,0,0,165
9,6,1,1,151
2,14,3,3,52
2,9,0,0,72
2,17,2,2,66
5,7,1,0,195
2,11,0,0,58
8,5,2,2,117
6,6,2,0,140
19,4,0,0,77
8,6,0,0,139
1,10,1,2,69
1,13,0,2,61
1,15,3,2,96
0,16,1,1,71
2,9,2,2,53
1,14,3,0,72
1,9,3,3,72
2,8,0,2,58
2,10,3,3,62
2,13,0,1,67
1,13,0,2,57
6,5,2,2,182
2,13,3,1,97
2,14,2,1,68
0,13,2,3,65
1,8,1,0,53
15,3,0,0,74
16,4,0,0,67
1,11,2,3,65
0,11,3,0,68
1,11,3,3,79
2,10,0,1,70
1,19,3,0,82
7,9,1,0,161
16,1,0,1,76
2,11,0,2,74
0,10,2,3,80
1,14,0,0,68
5,9,2,2,186
2,11,1,0,68
1,12,2,3,80
1,11,3,3,77
2,8,3,3,50
16,4,0,1,55
1,12,0,1,76
1,18,3,1,87
1,14,1,0,71
1,9,1,0,63
2,13,3,1,84
0,12,1,0,98
0,17,3,0,85
2,11,0,2,84
2,8,3,1,61
2,18,0,0,92
2,10,1,0,53
2,14,0,2,68
2,13,0,3,75
14,2,0,1,78
0,16,2,0,57
10,10,1,2,141
1,13,1,1,96
6,6,1,0,176
0,19,2,2,68
2,13,0,1,60
2,16,1,2,94
1,18,1,2,50
1,13,0,2,61
2,8,1,1,61
2,8,3,0,67
2,15,3,2,84
7,5,0,2,199
2,15,3,1,83
5,8,0,2,183
1,12,1,1,79
1,13,3,2,59
5,10,1,1,150
6,8,2,1,117
6,9,1,1,197
6,7,0,2,186
1,15,1,0,92
1,12,2,1,51
6,7,1,2,177
8,6,2,1,185
9,10,1,2,189
8,10,2,1,123
8,10,0,2,175
2,9,3,1,77
2,10,0,0,80
9,9,1,2,138
5,6,1,0,109
1,12,2,3,63
1,15,2,0,53
9,6,1,1,115
10,6,2,1,155
0,17,2,2,76
2,13,3,2,52
0,10,1,2,92
2,9,1,2,67
2,12,0,3,71
0,14,2,2,73
6,6,0,2,190
1,10,3,2,80
1,10,2,1,62
2,14,1,3,86
6,7,1,1,166
2,13,3,0,70
2,10,1,2,56
2,13,1,3,69
0,14,0,3,76
9,5,2,0,150
13,4,1,1,58
2,15,3,2,91
1,10,0,2,50
2,17,1,0,86
2,8,3,3,51
2,14,3,0,77
18,5,1,1,67
2,12,3,2,51
0,19,2,1,74
9,7,0,1,174
2,13,0,2,74
0,18,3,2,73
17,5,0,1,79
0,16,2,3,74
2,13,0,3,72
1,10,0,0,74
0,16,2,2,97
16,3,0,0,61
0,13,1,2,62
6,10,0,0,191
9,8,2,1,175
2,14,3,2,61
1,10,3,1,61
9,6,0,0,171
17,4,1,1,62
6,5,1,2,173
2,11,3,1,61
20,5,0,1,56
2,10,1,2,53
2,8,2,3,70
1,14,3,1,62
8,9,2,0,192
1,13,3,1,68
7,5,1,2,160
6,7,0,0,177
14,2,1,1,74
15,1,0,0,57
15,4,0,1,51
7,6,0,1,164
2,11,0,3,72
1,9,1,0,80
10,8,1,0,192
1,12,1,1,51
17,1,1,0,77
9,6,1,1,189
2,9,1,0,77
13,4,0,0,77
1,13,0,3,90
2,14,1,2,61
6,10,1,1,114
2,13,3,3,55
19,4,0,0,78
2,8,1,2,56
7,7,2,0,100
2,11,0,3,79
16,5,1,0,61
18,4,0,0,54
7,8,2,1,198
1,8,0,1,67
1,11,2,0,67
6,5,1,2,107
2,9,1,2,74
0,12,0,0,85
2,9,1,3,56
2,12,2,3,71
1,14,0,3,68
2,9,0,3,79
1,10,0,0,68
1,12,0,0,58
2,10,3,3,79
9,7,1,1,137
2,10,2,1,53
7,8,1,2,154
0,10,2,2,72
0,19,2,2,53
19,3,0,0,61
1,10,0,0,57
1,8,2,3,76
1,17,2,0,57
9,6,0,1,185
7,7,2,2,158
2,13,2,3,56
1,9,0,2,51
1,14,3,3,96
9,10,2,0,192
2,14,0,1,73
0,17,3,0,67
7,5,0,1,110
0,16,0,1,68
2,8,0,1,66
0,17,3,2,55
2,12,2,0,68
2,14,0,1,56
1,9,1,2,67
6,7,0,0,127
2,19,3,2,95
2,17,2,3,53
6,7,2,1,192
8,6,1,0,198
1,8,1,1,78
10,6,2,2,174
7,7,0,0,146
2,14,2,0,81
8,5,2,1,195
0,14,0,2,95
2,14,0,1,69
1,14,0,2,68
5,8,2,2,175
2,10,1,2,69
2,10,2,3,58
16,1,0,0,62
2,15,0,1,82
16,4,0,1,59
0,16,1,3,62
8,5,0,1,120
5,9,0,2,166
2,9,3,3,63
0,13,3,2,58
1,14,2,1,60
1,9,2,0,53
1,12,0,2,52
1,13,0,2,59
6,10,1,1,182
0,11,0,1,66
1,10,2,3,59
1,11,1,3,54
0,19,2,0,57
1,12,2,1,97
0,10,0,3,100
17,1,0,1,58
1,8,1,1,57
6,5,0,0,109
2,13,0,2,79
1,13,0,1,89
0,17,2,0,95
1,10,1,1,80
0,12,2,0,87
2,11,2,1,69
7,9,1,0,160
2,8,1,2,61
2,11,3,3,59
1,13,3,3,73
6,6,2,0,181
8,5,1,1,117
9,7,1,0,156
2,8,1,1,64
2,19,1,2,57
2,10,3,3,70
9,9,1,0,148
2,12,0,0,86
2,11,1,0,57
10,6,0,0,152
2,15,3,0,57
17,3,1,1,80
8,6,1,0,173
1,13,0,3,60
2,12,1,2,53
1,8,1,2,79
0,12,3,1,83
1,13,2,3,71
16,3,0,0,55
6,6,1,0,142
1,8,0,3,51
0,13,3,2,64
0,17,0,2,76
9,9,2,0,124
2,11,0,2,56
0,10,1,1,85
16,5,1,0,68
2,17,1,0,96
5,9,2,1,187
6,9,0,1,144
18,3,0,1,53
6,10,2,0,124
2,14,0,2,52
2,9,2,0,77
7,7,0,1,152
16,3,1,0,53
14,1,1,1,51
6,7,0,2,168
1,13,2,3,76
1,8,1,3,69
2,13,3,0,68
2,11,0,1,76
1,12,0,1,85
6,6,1,1,143
2,13,1,2,73
1,13,1,2,71
1,11,2,1,58
0,13,1,3,94
2,10,1,3,71
0,19,1,2,93
7,5,2,2,147
6,6,2,2,142
7,8,2,2,166
8,8,0,0,137
19,2,0,0,59
8,5,2,1,163
8,7,0,2,118
1,8,3,0,54
2,15,3,2,77
2,13,2,0,91
1,17,0,3,97
1,8,3,1,77
1,11,2,3,67
1,13,2,3,65
2,12,0,1,55
1,10,2,1,68
14,3,0,0,63
9,10,2,2,112
2,12,0,1,67
1,12,0,0,54
2,12,1,0,77
1,12,2,1,63
7,7,1,0,121
2,18,1,0,69
1,9,3,0,63
20,5,1,1,60
2,12,1,0,77
1,8,1,1,55
1,15,0,3,53
1,12,2,1,55
19,1,0,0,62
15,1,1,1,59
1,14,0,0,50
2,12,0,3,83
1,12,3,2,63
1,14,0,1,76
2,14,2,2,59
5,5,2,2,154
9,7,2,2,111
1,17,2,1,71
0,17,1,2,71
6,5,1,0,191
8,6,0,1,163
1,11,0,2,69
2,10,3,2,100
0,18,0,3,70
14,4,0,0,55
2,10,2,1,73
1,10,2,1,67
2,11,0,1,64
9,5,2,0,196
1,12,2,3,73
0,13,3,3,52
16,3,0,0,53
1,8,0,3,72
5,7,1,2,169
2,12,2,2,88
17,4,1,1,57
0,17,1,1,88
7,10,1,1,155
2,12,3,2,75
2,9,3,0,60
1,8,0,0,51
1,14,0,3,67
1,13,1,3,73
2,17,3,2,86
2,9,0,2,75
1,11,1,2,63
1,9,2,0,68
2,13,2,2,84
0,13,2,1,64
1,14,0,3,72
2,9,3,2,51
10,7,0,1,167
6,9,0,0,120
0,13,1,3,98
5,7,0,0,153
2,10,1,3,77
0,16,3,2,51
1,10,1,2,100
2,9,0,1,80
7,6,0,1,118
2,13,1,3,50
6,6,2,2,154
2,10,3,0,90
16,5,0,1,77
5,10,1,0,123
1,9,3,1,80
7,8,2,2,119
0,18,2,1,55
10,5,1,1,128
1,12,3,0,68
8,6,2,2,180
15,2,1,0,77
16,5,1,1,69
2,14,2,0,80
1,11,0,2,69
2,15,1,1,90
2,12,0,3,68
1,12,2,1,96
2,12,2,0,76
2,11,3,1,92
0,18,2,3,64
2,10,0,2,66
0,13,0,2,77
2,9,2,0,51
1,14,2,2,72
2,8,0,0,68
1,10,1,0,90
0,15,0,3,98
1,10,0,3,69
2,8,3,3,54
2,17,3,1,94
2,13,1,1,61
0,13,2,3,96
1,14,2,0,68
1,9,2,3,67
6,9,2,2,173
2,10,0,3,60
1,16,0,1,75
5,5,2,2,137
2,13,0,2,71
1,19,3,0,91
6,10,0,0,172
1,11,3,3,64
9,6,0,2,105
2,10,1,1,76
10,5,1,2,111
2,17,2,2,76
2,11,3,0,81
1,10,2,0,66
1,14,1,2,53
2,8,3,2,53
1,12,0,3,86
2,8,3,3,66
10,10,1,1,165
0,11,0,1,100
1,11,2,0,78
2,8,0,2,68
0,12,3,3,80
0,16,1,1,92
1,15,0,1,54
14,1,0,1,56
9,6,2,1,144
20,1,1,0,74
1,8,1,2,57
8,8,1,0,183
6,5,2,0,122
9,6,0,2,136
0,10,2,3,71
1,11,2,2,50
2,19,2,0,63
2,17,1,3,50
2,19,2,3,85
0,12,1,3,75
0,19,3,3,66
1,17,3,2,78
10,7,2,2,166
1,11,1,3,80
2,10,1,3,77
0,16,2,2,70
1,9,3,3,56
0,15,3,0,56
6,6,1,2,137
1,11,1,3,53
9,10,2,0,112
2,12,3,2,55
2,11,1,0,70
2,12,2,0,50
10,6,0,2,176
8,6,0,2,178
8,8,0,0,149
10,9,2,0,188
9,5,1,0,174
2,13,3,2,51
1,13,1,2,67
2,19,0,2,70
20,3,0,0,77
19,5,1,0,68
1,11,1,3,72
2,19,2,0,80
10,10,0,2,157
6,10,2,1,199
6,8,2,1,131
16,3,0,0,64
1,9,0,0,53
2,14,0,2,71
2,9,0,1,64
2,16,1,0,64
0,18,2,3,69
1,18,2,0,71
7,8,1,0,181
0,14,1,0,80
1,10,0,1,73
0,18,3,3,78
0,13,0,3,64
2,15,3,0,54
2,8,2,3,62
2,10,0,0,93
2,16,0,1,100
2,18,3,0,92
2,18,3,3,79
0,14,1,1,76
7,9,1,0,183
1,12,1,2,60
1,19,2,2,98
5,6,2,2,142
2,14,2,3,59
13,1,1,0,51
1,10,2,2,55
1,16,2,3,60
5,9,1,2,172
1,15,3,1,80
19,5,0,0,54
0,12,3,0,72
1,9,1,3,74
5,6,0,1,148
2,8,3,1,63
6,7,1,1,153
10,9,0,2,100
1,15,2,0,90
2,17,1,0,66
16,2,1,1,65
10,8,0,1,102
6,7,2,1,131
0,15,3,2,96
2,14,3,3,66
2,12,3,0,62
10,9,2,0,142
0,12,3,0,90
2,10,2,2,69
1,14,3,0,64
8,8,2,2,102
2,14,0,1,58
1,10,3,2,82
7,8,2,0,132
2,8,3,2,76
5,6,2,1,171
0,19,3,3,69
2,13,3,3,66
2,11,0,2,65
0,15,1,0,86
1,9,2,2,79
1,12,1,3,58
5,7,2,1,142
7,6,2,0,122
1,14,2,0,69
1,15,2,2,55
1,13,2,3,77
2,12,1,3,67
2,16,1,2,89
7,5,1,0,193
9,7,2,1,175
2,17,3,2,68
1,14,1,2,69
1,16,3,0,71
6,9,2,1,122
5,10,1,0,189
1,11,1,3,60
2,13,3,0,63
2,13,2,0,50
1,13,1,2,56
9,10,1,1,192
15,1,0,0,69
1,13,0,2,50
9,8,1,2,162
16,2,0,1,73
1,11,0,3,60
1,15,2,3,56
1,17,0,3,99
2,9,2,1,57
0,17,0,3,80
7,7,0,1,109
2,12,0,2,74
17,2,1,0,74
2,14,2,1,71
2,14,0,3,55
1,14,2,3,60
2,14,3,1,90
6,6,0,1,137
7,9,1,1,125
10,10,0,2,103
13,3,1,1,76
1,11,0,1,63
1,14,0,2,50
2,19,3,0,99
2,11,0,2,59
2,12,1,0,50
0,10,1,1,92
6,5,1,0,116
2,12,0,3,90
0,11,2,2,67
2,18,0,0,50
2,17,1,0,51
1,14,2,2,62
1,12,0,0,75
1,19,0,3,78
0,10,0,1,56
0,18,2,0,51
0,13,0,0,87
1,12,2,0,81
10,9,0,1,130
1,13,3,1,73
2,12,2,0,74
2,13,2,3,87
1,17,1,1,54
8,7,0,1,148
7,9,1,1,139
1,8,3,3,50
19,1,1,1,50
2,13,1,0,62
1,14,0,3,72
2,10,2,0,68
2,12,0,1,58
2,19,0,1,73
2,14,2,2,54
0,14,0,3,59
1,12,1,2,54
10,6,0,1,136
10,9,1,1,156
0,11,1,0,74
15,2,0,0,55
18,5,0,0,70
1,9,3,0,70
8,8,0,2,151
2,10,1,2,68
1,12,3,1,75
19,3,1,0,59
6,9,2,0,142
0,12,0,1,84
9,9,1,2,198
2,14,0,0,76
0,15,3,0,80
1,14,3,3,61
0,16,0,3,64
0,18,1,1,92
0,18,0,2,50
5,10,0,1,186
9,7,2,2,123
1,11,3,1,66
0,16,1,3,85
2,18,2,2,71
1,10,2,3,69
20,5,0,0,72
2,10,1,2,92
2,14,3,1,54
2,14,2,1,66
2,14,2,1,65
15,5,1,1,66
2,10,0,1,69
20,3,1,1,78
0,11,3,2,99
1,19,0,3,98
0,10,1,1,98
18,5,1,1,56
0,17,2,1,85
2,10,2,3,67
9,10,0,0,183
7,10,1,2,135
18,3,0,1,79
2,16,3,0,57
0,16,0,3,53
1,8,3,3,54
10,10,1,0,138
1,9,3,3,61
2,13,1,0,54
1,17,1,2,68
0,10,3,1,69
20,4,1,1,65
9,6,2,2,135
6,10,0,0,170
2,18,1,0,79
14,1,0,0,53
8,7,0,1,193
1,14,0,3,67
1,8,1,3,64
1,8,3,2,79
10,10,1,0,179
2,16,0,0,98
2,14,3,1,99
2,13,2,0,51
2,8,1,0,76
2,12,3,0,98
2,11,3,2,75
1,9,3,0,79
5,9,0,0,200
2,16,2,3,57
6,5,0,0,100
6,10,0,2,174
2,12,3,3,58
0,18,2,3,58
0,15,1,1,54
2,8,2,3,63
14,5,1,1,58
5,7,0,0,153
9,10,1,2,114
1,14,0,2,70
2,13,3,1,74
7,6,2,1,141
1,11,3,2,69
19,4,1,0,79
2,10,1,1,69
7,5,1,2,154
2,13,2,2,59
8,9,0,2,191
2,12,3,3,65
0,19,2,3,91
6,10,0,2,127
1,18,2,1,85
1,11,0,0,80
1,17,3,1,100
0,11,3,1,88
1,8,2,1,75
7,5,1,0,186
0,12,0,2,87
1,8,1,1,59
1,9,3,1,80
2,11,3,3,64
7,8,0,1,152
1,10,2,2,62
1,14,2,1,74
7,10,2,2,142
2,10,3,2,82
7,7,0,0,146
0,15,0,0,51
19,5,1,1,70
1,14,2,0,69
1,13,3,1,56
10,5,2,0,143
2,11,1,0,60
7,9,0,0,100
6,5,1,2,155
2,9,1,2,72
7,8,2,0,194
16,3,0,0,65
0,19,1,0,77
1,9,2,3,60
1,14,2,1,82
1,16,3,1,89
8,6,0,1,150
0,11,1,0,76
7,8,0,2,141
2,13,0,2,52
13,3,1,0,64
5,9,1,1,130
2,14,1,0,57
8,5,2,0,142
1,17,2,0,97
2,10,2,1,96
8,6,2,1,195
6,6,0,2,166
1,9,2,0,63
2,11,3,1,83
2,11,0,3,52
0,13,0,0,82
19,3,1,0,65
7,7,2,0,107
6,8,1,2,191
0,14,0,3,76
5,10,1,1,148
